what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301004618255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301004632969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301004634859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004639202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004644186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004651219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004666404
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301004667018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004671342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004672669
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301004673350
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1301004678918
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1301004679331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301004680942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004684871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004695509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004708152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004711423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004717731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004735927
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301004736540
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301004742768
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1301004760806
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301004761109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301004761845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004773311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004778207
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301004778790
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301004779692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301004781512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301005507903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301005508970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007169178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007172193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007820079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007828742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007832826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007833959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007834221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007836546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007837735
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301007838323
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1301007840334
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1301007840337
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1301007840339
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1301007840341
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1301007840348
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1301007840349
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1301007840349
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1301007840349
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1301007840350
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1301007840350
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1301007840477
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1301007840478
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1301007840483
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1301007840485
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1301007840489
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1301007840492
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1301007840492
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1301007840493
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1301007840497
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1301007840497
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1301007840497
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1301007840497
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1301007840498
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1301007840516
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1301007840516
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1301060068617
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1301060068619
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1301060068620
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1301060068662
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1301060068663
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1301060068664
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1301060068668
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1301060068669
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1301060068670
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1301060068671
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1301060068672
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1301060068673
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1301060068674
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1301060068675
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1301060068728
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1301060068730
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1301060068731
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1301060068733
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1301060068734
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1301060068735
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1301060068736
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1301060068738
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1301060068739
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1301060068740
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1301060068741
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1301060068742
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1301060068743
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1301060068745
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1301060068747
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1301060068768
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1301060068769
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1301060068876
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1301060068877
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1301060068879
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1301060068880
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1301060068882
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1301060068969
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1301060068971
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1301060068972
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1301060068973
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1301060068975
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1301060068976
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1301060069028
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1301060069028
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1301060069030
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1301060069031
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1301060069032
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1301060069041
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1301060069042
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1301060069133
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1301060069134
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1301060069134
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1301060069159
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1301060069160
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1301060069161
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1301060069163
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1301060069165
os,sysinfo,,,"win32",1301060069169
arch,sysinfo,,,"x86",1301060069169
ws,sysinfo,,,"win32",1301060069169
locale,sysinfo,,,"en_US",1301060069169
processors,sysinfo,,,"2",1301060069170
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1301060069170
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1301060069170
java.specification.name,sysinfo,,,"Java Platform API Specification",1301060069170
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301060069170
java.specification.version,sysinfo,,,"1.6",1301060069170
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1301060069170
java.version,sysinfo,,,"1.6.0_20",1301060069170
java.vm.info,sysinfo,,,"mixed mode, sharing",1301060069170
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1301060069170
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1301060069170
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301060069170
java.vm.specification.version,sysinfo,,,"1.0",1301060069170
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1301060069170
java.vm.version,sysinfo,,,"16.3-b01",1301060069170
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1301060070010
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1301060070209
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1301060070580
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1301060070582
